epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,203.332,0.81873,0.13487,0.15674,0.47062,1.30197,0.94287,1,0.99173,0.72505,0.9592,1,0.99423,0.99373,0.97756,0.0624,0.04923,0.438,1.62773,0.0003796,0.0003796,0.0003796
96,205.375,0.67732,0.09874,0.13978,0.39551,1.20282,0.94178,1,0.99291,0.72647,0.98066,0.99429,0.99442,0.99412,0.99196,0.06442,0.05266,0.42771,1.6192,0.000373,0.000373,0.000373
97,207.301,0.78499,0.14501,0.154,0.48914,1.26069,0.96208,0.99499,0.99387,0.75676,0.97791,0.98039,0.99462,0.99146,0.94634,0.07919,0.05816,0.40085,1.54742,0.0003664,0.0003664,0.0003664
98,209.263,0.72126,0.08707,0.12423,0.41731,1.23041,0.96194,0.99134,0.99305,0.75266,0.99449,0.98039,0.99462,0.99431,0.94459,0.08211,0.06679,0.40679,1.5361,0.0003598,0.0003598,0.0003598
99,211.278,0.76618,0.0919,0.13123,0.4241,1.25311,0.97587,0.98039,0.99327,0.7571,1,0.98034,0.99444,0.99421,0.92574,0.08142,0.07367,0.41564,1.51978,0.0003532,0.0003532,0.0003532
100,213.326,0.77202,0.1183,0.12677,0.44738,1.2572,0.9629,0.96078,0.9923,0.77184,0.99354,0.94118,0.9931,0.99124,0.82048,0.08587,0.09047,0.41173,1.47436,0.0003466,0.0003466,0.0003466
101,215.484,0.74948,0.12401,0.15002,0.45769,1.2545,0.92718,0.9987,0.98473,0.76173,0.99173,0.94118,0.99166,0.98626,0.82722,0.07622,0.07514,0.40743,1.5029,0.00034,0.00034,0.00034
102,217.482,0.78578,0.12216,0.15102,0.44831,1.27905,0.92617,1,0.9875,0.76214,0.99281,0.94118,0.99203,0.98926,0.85627,0.07848,0.07515,0.41031,1.5198,0.0003334,0.0003334,0.0003334
103,219.707,0.8102,0.15584,0.1899,0.48521,1.28702,0.92672,0.99193,0.99086,0.74952,0.97858,0.96078,0.99242,0.98587,0.87682,0.08225,0.06232,0.39836,1.54029,0.0003268,0.0003268,0.0003268
104,221.844,0.75176,0.11763,0.13772,0.43835,1.2306,0.98819,0.92157,0.98981,0.72556,0.9961,0.94118,0.99098,0.9876,0.94847,0.08394,0.05101,0.43002,1.62282,0.0003202,0.0003202,0.0003202
105,223.919,0.70222,0.11316,0.12115,0.40541,1.2011,0.92562,0.97605,0.99015,0.70172,0.99812,0.94118,0.99136,0.98801,1.05917,0.08375,0.04644,0.44723,1.70852,0.0003136,0.0003136,0.0003136
106,226.026,0.75182,0.1086,0.13633,0.39813,1.25006,0.92553,0.97479,0.99045,0.7072,0.99868,0.94118,0.99166,0.98861,1.05266,0.08727,0.04664,0.44736,1.68881,0.000307,0.000307,0.000307
107,228.152,0.64998,0.09622,0.12413,0.36848,1.15741,0.97913,0.91989,0.98876,0.71711,1,0.9395,0.9904,0.98669,0.97055,0.09321,0.05373,0.47291,1.60614,0.0003004,0.0003004,0.0003004
108,230.235,0.69406,0.12468,0.09649,0.4259,1.20131,0.96052,0.95417,0.98621,0.73559,1,0.93963,0.98907,0.9885,0.93692,0.09242,0.05588,0.47395,1.58475,0.0002938,0.0002938,0.0002938
109,232.186,0.7218,0.11092,0.1302,0.41666,1.22478,0.97944,0.93433,0.98626,0.72579,1,0.9399,0.98953,0.98887,0.94854,0.08925,0.05638,0.46795,1.60062,0.0002872,0.0002872,0.0002872
